Batsman, Bowler, TimeBowled, Inning, Over, Ball, Runs, Wicket, Bat_hand, bowler_hand, releaseX, releaseY, releaseZ, releaseSpeed, bounceX, bounceY, bounceSpeed, stumpPosX, stumpPosY, stumpPosZ, stumpSpeed, deviation, swing, dropAngle, bounceAngle 
Azhar Ali, Josh Hazlewood, 2017-01-04T19:36:12,2,38,2,2, N, R, R,18.4881,-0.693709,2.18664,136.334,7.31124,-0.319575,114.554,0,-0.0384767,0.736429,104.522,-0.295414,1.11047,13.153,7.47282
Azhar Ali, Josh Hazlewood, 2017-01-04T19:36:53,2,38,3,3, N, R, R,18.7016,-0.664153,2.17833,141.824,5.9651,-0.545006,117.301,0,-0.4758,0.698839,106.579,0.121947,0,11.9934,7.9571
Younus Khan, Josh Hazlewood, 2017-01-04T19:37:45,2,38,4,3, N, R, R,18.6057,-0.600473,2.18892,139.911,6.93134,-0.394724,116.696,0,-0.339448,0.918421,104.075,-0.447624,-0.201741,12.2244,9.14931
Azhar Ali, Josh Hazlewood, 2017-01-04T19:38:44,2,38,5,0, N, R, R,18.4879,-0.653908,2.1707,144.677,5.9949,-0.427254,124.01,0,-0.321313,0.656825,112.326,0.294086,-0.609093,11.8407,7.31679
Azhar Ali, Josh Hazlewood, 2017-01-04T19:39:22,2,38,6,0, N, R, R,18.5082,-0.55717,2.17386,140.358,3.38085,-0.316045,122.453,0,-0.166629,0.297165,115.8,0.451108,2.26226,10.7287,5.19081
Younus Khan, Nathan Lyon, 2017-01-04T19:40:20,2,39,1,1, N, R, R,18.5907,-0.750158,2.13408,87.8808,3.83809,-0.642325,67.0461,0,-0.424478,0.746485,61.5451,4.4444,-3.11967,16.5483,13.6368
Azhar Ali, Nathan Lyon, 2017-01-04T19:40:52,2,39,2,0, N, R, R,18.4553,-0.778451,2.14239,90.9534,5.00389,-0.184689,70.7387,0,0.396472,0.730042,63.5084,4.1159,-0.0442347,15.89,11.6514
Azhar Ali, Nathan Lyon, 2017-01-04T19:41:26,2,39,3,0, N, R, R,18.5341,-0.730393,2.13276,88.0653,4.61787,-0.479332,65.0088,0,-0.163865,0.735597,59.3188,4.57586,-3.29717,16.3187,12.6712
Azhar Ali, Nathan Lyon, 2017-01-04T19:41:45,2,39,4,0, N, R, R,18.5136,-0.776886,2.11607,88.1523,4.08359,-0.409191,64.232,0,0.0183244,1.00424,58.1275,4.70499,-0.372203,16.8947,17.008
Azhar Ali, Nathan Lyon, 2017-01-04T19:42:06,2,39,5,1, N, R, R,18.598,-0.733973,2.15194,88.1501,3.56886,-0.255159,70.6439,0,0.0487069,0.696294,65.4271,2.91974,0.218503,16.1181,13.0668
Younus Khan, Nathan Lyon, 2017-01-04T19:42:39,2,39,6,0, N, R, R,18.5455,-0.776695,2.16306,89.2296,5.37022,-0.388365,70.7354,0,0.0410788,0.82555,63.384,2.99905,-0.228141,16.092,12.4875
Azhar Ali, Josh Hazlewood, 2017-01-04T19:43:39,2,40,1,0, N, R, R,18.3744,-0.6515,2.17263,140.591,4.94869,-0.470778,120.873,0,-0.43228,0.575591,111.861,-0.318367,0,11.204,7.43337
Azhar Ali, Josh Hazlewood, 2017-01-04T19:44:15,2,40,2,0, N, R, R,18.4687,-0.612357,2.1695,141.168,6.80824,-0.48261,122.669,0,-0.447749,0.757191,110.832,-0.25101,-0.175829,12.6075,7.70827
Azhar Ali, Josh Hazlewood, 2017-01-04T19:44:51,2,40,3,2, N, R, R,18.5722,-0.79659,2.19089,138.199,6.48996,-0.246971,116.543,0,0.0544723,0.761518,105.112,0.16902,-0.216705,12.2621,8.14012
Azhar Ali, Josh Hazlewood, 2017-01-04T19:45:30,2,40,4,0, N, R, R,18.5228,-0.562067,2.16648,143.176,7.95532,-0.522231,122.334,0,-0.43378,0.536537,110.073,0.474778,-0.102792,13.3833,5.60803
Azhar Ali, Josh Hazlewood, 2017-01-04T19:46:09,2,40,5,4, N, R, R,18.5355,-0.587588,2.15039,139.461,4.81359,-0.11595,117.067,0,0.119501,0.654579,107.806,-0.447624,2.45048,11.4832,8.59073
Azhar Ali, Josh Hazlewood, 2017-01-04T19:46:53,2,40,6,0, N, R, R,18.6416,-0.666063,2.16172,148.267,3.36371,-0.458997,119.371,0,-0.417353,0.504596,112.947,-0.180226,0.207479,11.1273,8.71487
Younus Khan, Mitchell Starc, 2017-01-05T16:35:24,2,41,1,4, N, R, L,18.9905,0.251384,2.03058,142.632,2.16667,-0.624325,108.53,0,-0.699661,0.279535,104.641,2.23239,-2.34902,10.1866,7.04956
Younus Khan, Mitchell Starc, 2017-01-05T16:36:19,2,41,2,1, N, R, L,18.7687,0.227501,1.98545,145.604,1.14709,-0.388808,104.164,0,-0.438456,0.225397,102.069,0,-0.886911,9.74749,9.70647
Azhar Ali, Mitchell Starc, 2017-01-05T16:37:09,2,41,3,0, N, R, L,18.9667,-1.40783,2.01501,142.743,1.80168,-0.816102,121.845,0,-0.750004,0.176206,118.429,1.31448,-2.2476,10.1885,4.8769
Azhar Ali, Mitchell Starc, 2017-01-05T16:37:55,2,41,4,0, N, R, L,18.8763,-1.40308,1.98132,153.043,4.03944,-0.451669,119.997,0,-0.129848,0.418911,111.531,1.01876,-0.252564,10.3201,6.44878
Azhar Ali, Mitchell Starc, 2017-01-05T16:38:35,2,41,5,0, N, R, L,19.0077,-1.34951,1.9888,144.719,6.04296,-0.77958,127.767,0,-0.690445,0.68921,117.384,-0.73462,-1.79613,11.1357,7.5028
Azhar Ali, Mitchell Starc, 2017-01-05T16:39:16,2,41,6,0, N, R, L,18.4544,-1.29141,1.93685,141.424,11.875,-0.653666,114.689,0,0.325352,2.0786,109.979,-0.664702,-0.311533,17.03,12.7335
Younus Khan, Josh Hazlewood, 2017-01-05T16:40:47,2,42,1,0, N, R, R,18.495,-0.675216,2.17915,135.168,6.13623,-0.283539,117.31,0,-0.121029,0.763514,105.804,-0.45714,0.305187,12.1569,8.43251
Younus Khan, Josh Hazlewood, 2017-01-05T16:41:27,2,42,2,0, N, R, R,18.7031,-0.701908,2.17534,134.234,5.86768,-0.400939,115.745,0,-0.236941,0.731901,104.889,0.110143,0.276953,12.1263,8.41586
Younus Khan, Josh Hazlewood, 2017-01-05T16:42:07,2,42,3,0, N, R, R,18.7882,-0.651384,2.17974,138.66,5.53752,-0.304352,117.964,0,-0.120168,0.6517,107.069,0.356083,0.0927874,12.0158,7.84468
Younus Khan, Josh Hazlewood, 2017-01-05T16:42:50,2,42,4,1, N, R, R,18.5425,-0.7452,2.21313,133.97,6.29419,-0.274226,113.398,0,0.128335,0.808773,103.743,0.539592,1.7774,12.5685,8.82273
Azhar Ali, Josh Hazlewood, 2017-01-05T16:43:39,2,42,5,0, N, R, R,18.6873,-0.671278,2.17055,144.906,5.79775,-0.284431,122.065,0,-0.086781,0.726739,111.016,-0.166689,0.753814,11.8688,8.22495
Azhar Ali, Josh Hazlewood, 2017-01-05T16:44:19,2,42,6,0, N, R, R,18.5483,-0.873418,2.18401,142.656,7.18528,-0.488872,121.381,0,-0.219673,0.96964,108.093,0,0.398113,12.8596,9.26007
Younus Khan, Mitchell Starc, 2017-01-05T16:45:24,2,43,1,0, N, R, L,18.6756,0.245222,2.01782,143.651,5.98537,-0.24277,124.854,0,-0.649626,0.657942,113.429,-0.948326,-1.43053,10.8206,7.33187
Younus Khan, Mitchell Starc, 2017-01-05T16:46:08,2,43,2,0, N, R, L,18.8521,0.28012,2.04137,147.078,7.23197,-0.0171599,125.476,0,-0.268372,0.842334,112.266,-0.377942,-0.279765,11.9787,8.09591
Younus Khan, Mitchell Starc, 2017-01-05T16:46:46,2,43,3,0, N, R, L,18.6941,0.180317,2.02147,142.376,4.46944,0.116698,125.154,0,-0.0231771,0.508404,116.493,-0.581482,-1.84769,10.3662,7.04109
Younus Khan, Mitchell Starc, 2017-01-05T16:47:29,2,43,4,1, N, R, L,18.6279,0.415231,2.01838,146.848,9.10728,0.150893,126.091,0,-0.0656411,1.11021,109.401,0.304546,-0.14671,13.3064,8.96936
Azhar Ali, Mitchell Starc, 2017-01-05T16:48:13,2,43,5,0, N, R, L,18.5767,-1.31756,1.95691,146.831,10.7189,-0.895851,119.461,0,-0.492042,1.50349,113.607,-0.744936,-0.329838,14.8805,10.1557
